yr,plt,fg,sp,bio
2014,105,PF,WYAN,0
2014,105,PG,DACA3,0
2014,105,PG,DACA3_S,0
2014,105,PG,ELGL,0
2014,105,PG,ELGL_S,0
2014,105,PG,ELMU3,0
2014,105,PG,NAPU4,127.8
2014,105,PG,NAPU4_S,0
2014,105,PG,PHAQ,0
2014,105,PG,UNGRP,0
2014,105,PG,UNGRPS,0
2014,105,PG,UNSENPG,0
2014,106,AF,ANAR,0
2014,106,AF,CAPY2,0
2014,106,AF,CEDA,0
2014,106,AF,CEGL2,0
2014,106,AF,CESO3,0
2014,106,AF,COCA5,0
2014,106,AF,CRSE11,0
2014,106,AF,EPBR3,0
2014,106,AF,ERBO,290.64
2014,106,AF,ERCI6,0
2014,106,AF,GEDI,0
2014,106,AF,HECOL3,0
2014,106,AF,HYGL2,0
2014,106,AF,KISP,0
2014,106,AF,LASE,0
2014,106,AF,LIHY3,0
2014,106,AF,LOGA2,0
2014,106,AF,MADI6,0
2014,106,AF,MAGR3,0
2014,106,AF,PAVI3,0
2014,106,AF,PIEC,0
2014,106,AF,PSLU6,0
2014,106,AF,SEVU,0
2014,106,AF,SOAS,0
2014,106,AF,TOAR,0
2014,106,AF,UNER,0
2014,106,AF,UNEU,0
2014,106,AF,UNFOA,0
2014,106,AF,UNGA,0
2014,106,AF,URPI,0
2014,106,AG,AICA,0
2014,106,AG,AVBA,28.23
2014,106,AG,AVFA,0
2014,106,AG,BRCO4,6.88
2014,106,AG,BRDI2,0
2014,106,AG,BRDI3,0
2014,106,AG,BRHO2,4.33
2014,106,AG,BRMA,0
2014,106,AG,BRMA3,0
2014,106,AG,BRMI2,0
2014,106,AG,GAPH2,0
2014,106,AG,HOMAG,0
2014,106,AG,JUBU,0
2014,106,AG,LOPEM2,0.5
2014,106,AG,UNAV,0
2014,106,AG,UNFE,0
2014,106,AG,UNGRA,9.01
2014,106,AG,UNHO,0
2014,106,AG,UNRS,0
2014,106,AG,UNSENAG,0
2014,106,AG,VUBR,0
2014,106,LITR,LITR,73.55
2014,106,MISC,BAPI,0
2014,106,MISC,GEMO2,0
2014,106,MISC,PIAT4,0
2014,106,MISC,QUAG,0
2014,106,MISC,QULO,0
2014,106,MISC,TODI,0
2014,106,MISC,UN,0
2014,106,MISC,UNAP,0
2014,106,MISC,UNAS,0
2014,106,MISC,UNBR,0
2014,106,MISC,UNFO,0
2014,106,MISC,UNGR,0
2014,106,MISC,UNSEN,0
2014,106,NF,LOPU3,0
2014,106,NF,MEPO3,0
2014,106,NF,TRDU2,0
2014,106,NF,TRHI4,0
2014,106,NF,TRSU3,0
2014,106,NF,UNLU,0
2014,106,NF,UNTR,0
2014,106,NF,VISA,0
2014,106,NF,VITE,0
2014,106,PF,CAOV4,0
2014,106,PF,CIVU,0
2014,106,PF,COAR4,0
2014,106,PF,CRVET,2.77
2014,106,PF,DISA9,0
2014,106,PF,PLLA,0
2014,106,PF,PSCA13,0
2014,106,PF,RUAC3,0
2014,106,PF,RUCR,0
2014,106,PF,SIBE,0
2014,106,PF,UNPL,0
2014,106,PF,UNRU,0
2014,106,PF,WYAN,0
2014,106,PG,DACA3,0
2014,106,PG,DACA3_S,0
2014,106,PG,ELGL,0
2014,106,PG,ELGL_S,0
2014,106,PG,ELMU3,0
2014,106,PG,NAPU4,0
2014,106,PG,NAPU4_S,0
2014,106,PG,PHAQ,0
2014,106,PG,UNGRP,0
2014,106,PG,UNGRPS,0
2014,106,PG,UNSENPG,0
2014,107,AF,ANAR,0.14
2014,107,AF,CAPY2,0
2014,107,AF,CEDA,0
2014,107,AF,CEGL2,0
2014,107,AF,CESO3,0
2014,107,AF,COCA5,0
2014,107,AF,CRSE11,0
2014,107,AF,EPBR3,0
2014,107,AF,ERBO,7.3
2014,107,AF,ERCI6,0
2014,107,AF,GEDI,1.21
2014,107,AF,HECOL3,0
2014,107,AF,HYGL2,0
2014,107,AF,KISP,0
2014,107,AF,LASE,0
2014,107,AF,LIHY3,0
2014,107,AF,LOGA2,0
2014,107,AF,MADI6,0
2014,107,AF,MAGR3,0
2014,107,AF,PAVI3,0
2014,107,AF,PIEC,0
2014,107,AF,PSLU6,0
2014,107,AF,SEVU,0
2014,107,AF,SOAS,0
2014,107,AF,TOAR,4.18
2014,107,AF,UNER,0
2014,107,AF,UNEU,0
2014,107,AF,UNFOA,0
2014,107,AF,UNGA,0
2014,107,AF,URPI,0
2014,107,AG,AICA,0
2014,107,AG,AVBA,14.82
2014,107,AG,AVFA,7.45
2014,107,AG,BRCO4,0
2014,107,AG,BRDI2,0
2014,107,AG,BRDI3,0
2014,107,AG,BRHO2,6.88
2014,107,AG,BRMA,0
2014,107,AG,BRMA3,0
2014,107,AG,BRMI2,0
2014,107,AG,GAPH2,0
2014,107,AG,HOMAG,0
2014,107,AG,JUBU,0
2014,107,AG,LOPEM2,4.82
2014,107,AG,UNAV,34.26
2014,107,AG,UNFE,0
2014,107,AG,UNGRA,0
2014,107,AG,UNHO,0
2014,107,AG,UNRS,0
2014,107,AG,UNSENAG,0
2014,107,AG,VUBR,1.99
2014,107,LITR,LITR,428.72
2014,107,MISC,BAPI,0
2014,107,MISC,GEMO2,0
2014,107,MISC,PIAT4,0
2014,107,MISC,QUAG,0
2014,107,MISC,QULO,0
2014,107,MISC,TODI,0
2014,107,MISC,UN,0
2014,107,MISC,UNAP,0
2014,107,MISC,UNAS,0
2014,107,MISC,UNBR,0
2014,107,MISC,UNFO,0
2014,107,MISC,UNGR,0
2014,107,MISC,UNSEN,6.45
2014,107,NF,LOPU3,0
2014,107,NF,MEPO3,0
2014,107,NF,TRDU2,0
2014,107,NF,TRHI4,0
2014,107,NF,TRSU3,0
2014,107,NF,UNLU,0
2014,107,NF,UNTR,0
2014,107,NF,VISA,0
2014,107,NF,VITE,0
2014,107,PF,CAOV4,0
2014,107,PF,CIVU,0
2014,107,PF,COAR4,0
2014,107,PF,CRVET,13.9
2014,107,PF,DISA9,0
2014,107,PF,PLLA,0
2014,107,PF,PSCA13,0
2014,107,PF,RUAC3,0
2014,107,PF,RUCR,0
2014,107,PF,SIBE,0
2014,107,PF,UNPL,0
2014,107,PF,UNRU,0
2014,107,PF,WYAN,0
2014,107,PG,DACA3,0
2014,107,PG,DACA3_S,0
2014,107,PG,ELGL,0
2014,107,PG,ELGL_S,0
2014,107,PG,ELMU3,0
2014,107,PG,NAPU4,0
2014,107,PG,NAPU4_S,0
2014,107,PG,PHAQ,0
2014,107,PG,UNGRP,0
2014,107,PG,UNGRPS,0
2014,107,PG,UNSENPG,0
2014,108,AF,ANAR,0
2014,108,AF,CAPY2,0
2014,108,AF,CEDA,0
2014,108,AF,CEGL2,0
2014,108,AF,CESO3,0
2014,108,AF,COCA5,0
2014,108,AF,CRSE11,0
2014,108,AF,EPBR3,0
2014,108,AF,ERBO,63.62
2014,108,AF,ERCI6,0
2014,108,AF,GEDI,1.06
2014,108,AF,HECOL3,0
2014,108,AF,HYGL2,0
2014,108,AF,KISP,0
2014,108,AF,LASE,0
2014,108,AF,LIHY3,0
2014,108,AF,LOGA2,0
2014,108,AF,MADI6,0
2014,108,AF,MAGR3,0
2014,108,AF,PAVI3,0
2014,108,AF,PIEC,0
2014,108,AF,PSLU6,0
2014,108,AF,SEVU,0
2014,108,AF,SOAS,0
2014,108,AF,TOAR,0
2014,108,AF,UNER,0
2014,108,AF,UNEU,0
2014,108,AF,UNFOA,0
2014,108,AF,UNGA,0
2014,108,AF,URPI,0
2014,108,AG,AICA,0
2014,108,AG,AVBA,35.53
2014,108,AG,AVFA,8.23
2014,108,AG,BRCO4,0
2014,108,AG,BRDI2,0
2014,108,AG,BRDI3,0
2014,108,AG,BRHO2,7.59
2014,108,AG,BRMA,0
2014,108,AG,BRMA3,0
2014,108,AG,BRMI2,0
2014,108,AG,GAPH2,0
2014,108,AG,HOMAG,0
2014,108,AG,JUBU,0
2014,108,AG,LOPEM2,19.43
2014,108,AG,UNAV,6.1
2014,108,AG,UNFE,0
2014,108,AG,UNGRA,6.95
2014,108,AG,UNHO,0
2014,108,AG,UNRS,0
2014,108,AG,UNSENAG,0
2014,108,AG,VUBR,1.77
2014,108,LITR,LITR,65.96
2014,108,MISC,BAPI,0
2014,108,MISC,GEMO2,0
2014,108,MISC,PIAT4,0
2014,108,MISC,QUAG,0
2014,108,MISC,QULO,0
2014,108,MISC,TODI,0
2014,108,MISC,UN,0
2014,108,MISC,UNAP,0
2014,108,MISC,UNAS,0
2014,108,MISC,UNBR,0
2014,108,MISC,UNFO,0
2014,108,MISC,UNGR,0
2014,108,MISC,UNSEN,0
2014,108,NF,LOPU3,0
2014,108,NF,MEPO3,0
2014,108,NF,TRDU2,0
2014,108,NF,TRHI4,0
2014,108,NF,TRSU3,0
2014,108,NF,UNLU,0
2014,108,NF,UNTR,0
2014,108,NF,VISA,0
2014,108,NF,VITE,0
2014,108,PF,CAOV4,0
2014,108,PF,CIVU,0
2014,108,PF,COAR4,0
2014,108,PF,CRVET,29.43
2014,108,PF,DISA9,0
2014,108,PF,PLLA,0
2014,108,PF,PSCA13,0
2014,108,PF,RUAC3,0
2014,108,PF,RUCR,0
2014,108,PF,SIBE,0
2014,108,PF,UNPL,0
2014,108,PF,UNRU,0
2014,108,PF,WYAN,0
2014,108,PG,DACA3,0
2014,108,PG,DACA3_S,0
2014,108,PG,ELGL,0
2014,108,PG,ELGL_S,0
2014,108,PG,ELMU3,0
2014,108,PG,NAPU4,0
2014,108,PG,NAPU4_S,0
2014,108,PG,PHAQ,0
2014,108,PG,UNGRP,0
2014,108,PG,UNGRPS,0
2014,108,PG,UNSENPG,0
2014,109,AF,ANAR,0.35
2014,109,AF,CAPY2,0
2014,109,AF,CEDA,0
2014,109,AF,CEGL2,0
2014,109,AF,CESO3,0
2014,109,AF,COCA5,0
2014,109,AF,CRSE11,0
2014,109,AF,EPBR3,0
2014,109,AF,ERBO,19.29
2014,109,AF,ERCI6,0
2014,109,AF,GEDI,0
2014,109,AF,HECOL3,0
2014,109,AF,HYGL2,0
2014,109,AF,KISP,0
2014,109,AF,LASE,0
2014,109,AF,LIHY3,0
2014,109,AF,LOGA2,0
2014,109,AF,MADI6,0
2014,109,AF,MAGR3,0
2014,109,AF,PAVI3,0
2014,109,AF,PIEC,0
2014,109,AF,PSLU6,0
2014,109,AF,SEVU,0
2014,109,AF,SOAS,0
2014,109,AF,TOAR,1.28
2014,109,AF,UNER,0
2014,109,AF,UNEU,0
2014,109,AF,UNFOA,0
2014,109,AF,UNGA,0
2014,109,AF,URPI,0
2014,109,AG,AICA,0
2014,109,AG,AVBA,0
2014,109,AG,AVFA,0
2014,109,AG,BRCO4,0
2014,109,AG,BRDI2,0
2014,109,AG,BRDI3,1.06
2014,109,AG,BRHO2,4.68
2014,109,AG,BRMA,0
2014,109,AG,BRMA3,0
2014,109,AG,BRMI2,0
2014,109,AG,GAPH2,0
2014,109,AG,HOMAG,0
2014,109,AG,JUBU,0
2014,109,AG,LOPEM2,0
2014,109,AG,UNAV,0
2014,109,AG,UNFE,0
2014,109,AG,UNGRA,24.89
2014,109,AG,UNHO,0
2014,109,AG,UNRS,0
2014,109,AG,UNSENAG,0
2014,109,AG,VUBR,1.63
2014,109,LITR,LITR,179.29
2014,109,MISC,BAPI,0
2014,109,MISC,GEMO2,0
2014,109,MISC,PIAT4,0
2014,109,MISC,QUAG,0
2014,109,MISC,QULO,0
2014,109,MISC,TODI,0
2014,109,MISC,UN,0
2014,109,MISC,UNAP,0
2014,109,MISC,UNAS,0
2014,109,MISC,UNBR,0
2014,109,MISC,UNFO,0
2014,109,MISC,UNGR,0
2014,109,MISC,UNSEN,0
2014,109,NF,LOPU3,0
2014,109,NF,MEPO3,0
2014,109,NF,TRDU2,3.33
2014,109,NF,TRHI4,0
2014,109,NF,TRSU3,0
2014,109,NF,UNLU,0
2014,109,NF,UNTR,0
2014,109,NF,VISA,0
2014,109,NF,VITE,0
2014,109,PF,CAOV4,0
2014,109,PF,CIVU,0
2014,109,PF,COAR4,0
2014,109,PF,CRVET,56.03
2014,109,PF,DISA9,0
2014,109,PF,PLLA,0
2014,109,PF,PSCA13,0
2014,109,PF,RUAC3,0
2014,109,PF,RUCR,0
2014,109,PF,SIBE,0
2014,109,PF,UNPL,0
2014,109,PF,UNRU,0
2014,109,PF,WYAN,0
2014,109,PG,DACA3,0
2014,109,PG,DACA3_S,0
2014,109,PG,ELGL,0
2014,109,PG,ELGL_S,0
2014,109,PG,ELMU3,0
2014,109,PG,NAPU4,0
2014,109,PG,NAPU4_S,0
2014,109,PG,PHAQ,0
2014,109,PG,UNGRP,0
2014,109,PG,UNGRPS,0
2014,109,PG,UNSENPG,0
2014,110,AF,ANAR,0
2014,110,AF,CAPY2,0
2014,110,AF,CEDA,0
2014,110,AF,CEGL2,0
2014,110,AF,CESO3,0
2014,110,AF,COCA5,0
2014,110,AF,CRSE11,0
2014,110,AF,EPBR3,0
2014,110,AF,ERBO,10.21
2014,110,AF,ERCI6,0
2014,110,AF,GEDI,0.07
2014,110,AF,HECOL3,0
2014,110,AF,HYGL2,0
2014,110,AF,KISP,0
2014,110,AF,LASE,0
2014,110,AF,LIHY3,0
2014,110,AF,LOGA2,0
2014,110,AF,MADI6,0
2014,110,AF,MAGR3,0
2014,110,AF,PAVI3,0
2014,110,AF,PIEC,0
2014,110,AF,PSLU6,0
2014,110,AF,SEVU,0
2014,110,AF,SOAS,0
2014,110,AF,TOAR,0
2014,110,AF,UNER,0
2014,110,AF,UNEU,0
2014,110,AF,UNFOA,0
2014,110,AF,UNGA,0
2014,110,AF,URPI,0
2014,110,AG,AICA,0
2014,110,AG,AVBA,0
2014,110,AG,AVFA,9.93
2014,110,AG,BRCO4,0
2014,110,AG,BRDI2,0
2014,110,AG,BRDI3,0
2014,110,AG,BRHO2,6.52
2014,110,AG,BRMA,0
2014,110,AG,BRMA3,0
2014,110,AG,BRMI2,0.07
2014,110,AG,GAPH2,0
2014,110,AG,HOMAG,0
2014,110,AG,JUBU,0
2014,110,AG,LOPEM2,0
2014,110,AG,UNAV,0
2014,110,AG,UNFE,0
2014,110,AG,UNGRA,17.38
2014,110,AG,UNHO,0
2014,110,AG,UNRS,0
2014,110,AG,UNSENAG,0
2014,110,AG,VUBR,2.62
2014,110,LITR,LITR,293.9
2014,110,MISC,BAPI,0
2014,110,MISC,GEMO2,0
2014,110,MISC,PIAT4,0
2014,110,MISC,QUAG,0
2014,110,MISC,QULO,0
2014,110,MISC,TODI,0
2014,110,MISC,UN,0
2014,110,MISC,UNAP,0
2014,110,MISC,UNAS,0
2014,110,MISC,UNBR,0
2014,110,MISC,UNFO,0
2014,110,MISC,UNGR,0
2014,110,MISC,UNSEN,0
2014,110,NF,LOPU3,0
2014,110,NF,MEPO3,0
2014,110,NF,TRDU2,1.28
2014,110,NF,TRHI4,0
2014,110,NF,TRSU3,0
2014,110,NF,UNLU,0
2014,110,NF,UNTR,0
2014,110,NF,VISA,0
2014,110,NF,VITE,0
2014,110,PF,CAOV4,0
2014,110,PF,CIVU,0
2014,110,PF,COAR4,0
2014,110,PF,CRVET,0
2014,110,PF,DISA9,0
2014,110,PF,PLLA,0
2014,110,PF,PSCA13,0
2014,110,PF,RUAC3,0
2014,110,PF,RUCR,0
2014,110,PF,SIBE,0
2014,110,PF,UNPL,0
2014,110,PF,UNRU,0
2014,110,PF,WYAN,0
2014,110,PG,DACA3,0
2014,110,PG,DACA3_S,0
2014,110,PG,ELGL,0
2014,110,PG,ELGL_S,0
2014,110,PG,ELMU3,0
2014,110,PG,NAPU4,0
2014,110,PG,NAPU4_S,0
2014,110,PG,PHAQ,0
2014,110,PG,UNGRP,0
2014,110,PG,UNGRPS,0
2014,110,PG,UNSENPG,0
2014,111,AF,ANAR,0
2014,111,AF,CAPY2,0
2014,111,AF,CEDA,0
2014,111,AF,CEGL2,0
2014,111,AF,CESO3,0
2014,111,AF,COCA5,0
2014,111,AF,CRSE11,0
2014,111,AF,EPBR3,2.77
2014,111,AF,ERBO,0
2014,111,AF,ERCI6,0
2014,111,AF,GEDI,6.81
2014,111,AF,HECOL3,0
2014,111,AF,HYGL2,0
2014,111,AF,KISP,0
2014,111,AF,LASE,0
2014,111,AF,LIHY3,0
2014,111,AF,LOGA2,0
2014,111,AF,MADI6,0
2014,111,AF,MAGR3,0
2014,111,AF,PAVI3,0
2014,111,AF,PIEC,0
2014,111,AF,PSLU6,0
2014,111,AF,SEVU,0
2014,111,AF,SOAS,0
2014,111,AF,TOAR,0
2014,111,AF,UNER,0
2014,111,AF,UNEU,0
2014,111,AF,UNFOA,0
2014,111,AF,UNGA,0
2014,111,AF,URPI,0
2014,111,AG,AICA,0.07
2014,111,AG,AVBA,0
2014,111,AG,AVFA,0
2014,111,AG,BRCO4,0
2014,111,AG,BRDI2,0
2014,111,AG,BRDI3,0
2014,111,AG,BRHO2,0
2014,111,AG,BRMA,0
2014,111,AG,BRMA3,0
2014,111,AG,BRMI2,0
2014,111,AG,GAPH2,0
2014,111,AG,HOMAG,0
2014,111,AG,JUBU,0
2014,111,AG,LOPEM2,0
2014,111,AG,UNAV,0
2014,111,AG,UNFE,0
2014,111,AG,UNGRA,7.8
2014,111,AG,UNHO,0
2014,111,AG,UNRS,0
2014,111,AG,UNSENAG,0
2014,111,AG,VUBR,0
2014,111,LITR,LITR,113.97
2014,111,MISC,BAPI,0
2014,111,MISC,GEMO2,0
2014,111,MISC,PIAT4,0
2014,111,MISC,QUAG,0
2014,111,MISC,QULO,0
2014,111,MISC,TODI,0
2014,111,MISC,UN,0
2014,111,MISC,UNAP,0
2014,111,MISC,UNAS,0
2014,111,MISC,UNBR,0
2014,111,MISC,UNFO,0
2014,111,MISC,UNGR,0
2014,111,MISC,UNSEN,0
2014,111,NF,LOPU3,0
2014,111,NF,MEPO3,0
2014,111,NF,TRDU2,0
2014,111,NF,TRHI4,0
2014,111,NF,TRSU3,0
2014,111,NF,UNLU,0
2014,111,NF,UNTR,0
2014,111,NF,VISA,0
2014,111,NF,VITE,0
2014,111,PF,CAOV4,0
2014,111,PF,CIVU,0
2014,111,PF,COAR4,0
2014,111,PF,CRVET,29.72
2014,111,PF,DISA9,0
2014,111,PF,PLLA,0
2014,111,PF,PSCA13,0
2014,111,PF,RUAC3,0
2014,111,PF,RUCR,0
2014,111,PF,SIBE,0
2014,111,PF,UNPL,0
2014,111,PF,UNRU,0
2014,111,PF,WYAN,0
2014,111,PG,DACA3,0
2014,111,PG,DACA3_S,0
2014,111,PG,ELGL,0
2014,111,PG,ELGL_S,0
2014,111,PG,ELMU3,0
2014,111,PG,NAPU4,6.67
2014,111,PG,NAPU4_S,0
2014,111,PG,PHAQ,0
2014,111,PG,UNGRP,0
2014,111,PG,UNGRPS,0
2014,111,PG,UNSENPG,0
2014,112,AF,ANAR,2.2
2014,112,AF,CAPY2,0
2014,112,AF,CEDA,0
2014,112,AF,CEGL2,0
2014,112,AF,CESO3,0
2014,112,AF,COCA5,0
2014,112,AF,CRSE11,0
2014,112,AF,EPBR3,0
2014,112,AF,ERBO,7.73
2014,112,AF,ERCI6,0
2014,112,AF,GEDI,0
2014,112,AF,HECOL3,0
2014,112,AF,HYGL2,0
2014,112,AF,KISP,0
2014,112,AF,LASE,0
2014,112,AF,LIHY3,0
2014,112,AF,LOGA2,0
2014,112,AF,MADI6,0
2014,112,AF,MAGR3,0
2014,112,AF,PAVI3,0
2014,112,AF,PIEC,0
2014,112,AF,PSLU6,0
2014,112,AF,SEVU,0
2014,112,AF,SOAS,0
2014,112,AF,TOAR,0
2014,112,AF,UNER,0
2014,112,AF,UNEU,0
2014,112,AF,UNFOA,0
2014,112,AF,UNGA,0
2014,112,AF,URPI,0
2014,112,AG,AICA,0
2014,112,AG,AVBA,0
2014,112,AG,AVFA,0
2014,112,AG,BRCO4,0
2014,112,AG,BRDI2,0
2014,112,AG,BRDI3,0
2014,112,AG,BRHO2,2.62
2014,112,AG,BRMA,0
2014,112,AG,BRMA3,0
2014,112,AG,BRMI2,0
2014,112,AG,GAPH2,0
2014,112,AG,HOMAG,0
2014,112,AG,JUBU,0
2014,112,AG,LOPEM2,0
2014,112,AG,UNAV,0
2014,112,AG,UNFE,0
2014,112,AG,UNGRA,14.68
2014,112,AG,UNHO,0
2014,112,AG,UNRS,0
2014,112,AG,UNSENAG,0
2014,112,AG,VUBR,0
2014,112,LITR,LITR,107.8
2014,112,MISC,BAPI,0
2014,112,MISC,GEMO2,0
2014,112,MISC,PIAT4,0
2014,112,MISC,QUAG,0
2014,112,MISC,QULO,0
2014,112,MISC,TODI,0
2014,112,MISC,UN,0
2014,112,MISC,UNAP,0
2014,112,MISC,UNAS,0
2014,112,MISC,UNBR,0
2014,112,MISC,UNFO,0
2014,112,MISC,UNGR,0
2014,112,MISC,UNSEN,0
2014,112,NF,LOPU3,0
2014,112,NF,MEPO3,0
2014,112,NF,TRDU2,0
2014,112,NF,TRHI4,0
2014,112,NF,TRSU3,0
2014,112,NF,UNLU,0
2014,112,NF,UNTR,0
2014,112,NF,VISA,0.5
2014,112,NF,VITE,0
2014,112,PF,CAOV4,0
2014,112,PF,CIVU,0
2014,112,PF,COAR4,5.25
2014,112,PF,CRVET,42.34
2014,112,PF,DISA9,0
2014,112,PF,PLLA,0
2014,112,PF,PSCA13,0
2014,112,PF,RUAC3,0
2014,112,PF,RUCR,0
2014,112,PF,SIBE,0
2014,112,PF,UNPL,0
2014,112,PF,UNRU,0
2014,112,PF,WYAN,0
2014,112,PG,DACA3,0
2014,112,PG,DACA3_S,0
2014,112,PG,ELGL,0
2014,112,PG,ELGL_S,0
2014,112,PG,ELMU3,0
2014,112,PG,NAPU4,0
2014,112,PG,NAPU4_S,0
2014,112,PG,PHAQ,0
2014,112,PG,UNGRP,0
2014,112,PG,UNGRPS,0
2014,112,PG,UNSENPG,0
2014,113,AF,ANAR,0
2014,113,AF,CAPY2,0
2014,113,AF,CEDA,0
2014,113,AF,CEGL2,0
2014,113,AF,CESO3,0
2014,113,AF,COCA5,0
2014,113,AF,CRSE11,0
2014,113,AF,EPBR3,0
2014,113,AF,ERBO,0
2014,113,AF,ERCI6,0
2014,113,AF,GEDI,0
2014,113,AF,HECOL3,0
2014,113,AF,HYGL2,0
2014,113,AF,KISP,0
2014,113,AF,LASE,0
2014,113,AF,LIHY3,0
2014,113,AF,LOGA2,0
2014,113,AF,MADI6,0
2014,113,AF,MAGR3,0
2014,113,AF,PAVI3,0
2014,113,AF,PIEC,0
2014,113,AF,PSLU6,0
2014,113,AF,SEVU,0
2014,113,AF,SOAS,0
2014,113,AF,TOAR,0
2014,113,AF,UNER,0
2014,113,AF,UNEU,0
2014,113,AF,UNFOA,0
2014,113,AF,UNGA,0
2014,113,AF,URPI,0
2014,113,AG,AICA,0.85
2014,113,AG,AVBA,0
2014,113,AG,AVFA,0
2014,113,AG,BRCO4,0
2014,113,AG,BRDI2,0
2014,113,AG,BRDI3,0
2014,113,AG,BRHO2,0.07
2014,113,AG,BRMA,0
2014,113,AG,BRMA3,0
2014,113,AG,BRMI2,0
2014,113,AG,GAPH2,0
2014,113,AG,HOMAG,0
2014,113,AG,JUBU,0
2014,113,AG,LOPEM2,0
2014,113,AG,UNAV,0
2014,113,AG,UNFE,0
2014,113,AG,UNGRA,5.39
2014,113,AG,UNHO,0
2014,113,AG,UNRS,2.41
2014,113,AG,UNSENAG,0
2014,113,AG,VUBR,0
2014,113,LITR,LITR,185.18
2014,113,MISC,BAPI,0
2014,113,MISC,GEMO2,0
2014,113,MISC,PIAT4,0
2014,113,MISC,QUAG,0
2014,113,MISC,QULO,0
2014,113,MISC,TODI,0
2014,113,MISC,UN,0
2014,113,MISC,UNAP,0
2014,113,MISC,UNAS,0
2014,113,MISC,UNBR,0
2014,113,MISC,UNFO,0
2014,113,MISC,UNGR,0
2014,113,MISC,UNSEN,0
2014,113,NF,LOPU3,0
2014,113,NF,MEPO3,0
2014,113,NF,TRDU2,0
2014,113,NF,TRHI4,0
2014,113,NF,TRSU3,0
2014,113,NF,UNLU,0
2014,113,NF,UNTR,0.64
2014,113,NF,VISA,0
2014,113,NF,VITE,0
2014,113,PF,CAOV4,0
2014,113,PF,CIVU,0
2014,113,PF,COAR4,0
2014,113,PF,CRVET,8.94
2014,113,PF,DISA9,0
2014,113,PF,PLLA,0
2014,113,PF,PSCA13,0
2014,113,PF,RUAC3,0
2014,113,PF,RUCR,0
2014,113,PF,SIBE,10.85
2014,113,PF,UNPL,0
2014,113,PF,UNRU,0
2014,113,PF,WYAN,0
2014,113,PG,DACA3,0.99
2014,113,PG,DACA3_S,0
2014,113,PG,ELGL,0
2014,113,PG,ELGL_S,0
2014,113,PG,ELMU3,0
2014,113,PG,NAPU4,41.13
2014,113,PG,NAPU4_S,0
2014,113,PG,PHAQ,0
2014,113,PG,UNGRP,0
2014,113,PG,UNGRPS,0
2014,113,PG,UNSENPG,0
2014,114,AF,ANAR,0
2014,114,AF,CAPY2,0
2014,114,AF,CEDA,0
2014,114,AF,CEGL2,0
2014,114,AF,CESO3,0
2014,114,AF,COCA5,0
2014,114,AF,CRSE11,0
2014,114,AF,EPBR3,0
2014,114,AF,ERBO,0
2014,114,AF,ERCI6,0
2014,114,AF,GEDI,0
2014,114,AF,HECOL3,0
2014,114,AF,HYGL2,0
2014,114,AF,KISP,0
2014,114,AF,LASE,0
2014,114,AF,LIHY3,0
2014,114,AF,LOGA2,0
2014,114,AF,MADI6,0
2014,114,AF,MAGR3,0
2014,114,AF,PAVI3,0
2014,114,AF,PIEC,0
2014,114,AF,PSLU6,0
2014,114,AF,SEVU,0
2014,114,AF,SOAS,0
2014,114,AF,TOAR,0
2014,114,AF,UNER,0
2014,114,AF,UNEU,0
2014,114,AF,UNFOA,0
2014,114,AF,UNGA,0
2014,114,AF,URPI,0
2014,114,AG,AICA,0
2014,114,AG,AVBA,0
2014,114,AG,AVFA,0
2014,114,AG,BRCO4,1.42
2014,114,AG,BRDI2,30.71
2014,114,AG,BRDI3,0
2014,114,AG,BRHO2,0
2014,114,AG,BRMA,0
2014,114,AG,BRMA3,0
2014,114,AG,BRMI2,0
2014,114,AG,GAPH2,0
2014,114,AG,HOMAG,0
2014,114,AG,JUBU,0
2014,114,AG,LOPEM2,0
2014,114,AG,UNAV,0
2014,114,AG,UNFE,0
2014,114,AG,UNGRA,25.46
2014,114,AG,UNHO,0
2014,114,AG,UNRS,0
2014,114,AG,UNSENAG,0
2014,114,AG,VUBR,0.57
2014,114,LITR,LITR,644.26
2014,114,MISC,BAPI,0
2014,114,MISC,GEMO2,0
2014,114,MISC,PIAT4,0
2014,114,MISC,QUAG,0
2014,114,MISC,QULO,0
2014,114,MISC,TODI,0
2014,114,MISC,UN,0
2014,114,MISC,UNAP,0
2014,114,MISC,UNAS,0
2014,114,MISC,UNBR,0
2014,114,MISC,UNFO,0
2014,114,MISC,UNGR,0
2014,114,MISC,UNSEN,0
2014,114,NF,LOPU3,0
2014,114,NF,MEPO3,0
2014,114,NF,TRDU2,0
2014,114,NF,TRHI4,0
2014,114,NF,TRSU3,0
2014,114,NF,UNLU,0
2014,114,NF,UNTR,0
2014,114,NF,VISA,0
2014,114,NF,VITE,0
2014,114,PF,CAOV4,0
2014,114,PF,CIVU,0
2014,114,PF,COAR4,0
2014,114,PF,CRVET,0
2014,114,PF,DISA9,0
2014,114,PF,PLLA,0
2014,114,PF,PSCA13,0
2014,114,PF,RUAC3,0
2014,114,PF,RUCR,0
2014,114,PF,SIBE,25.82
2014,114,PF,UNPL,0
2014,114,PF,UNRU,0
2014,114,PF,WYAN,0
2014,114,PG,DACA3,0
2014,114,PG,DACA3_S,0
2014,114,PG,ELGL,0
2014,114,PG,ELGL_S,0
2014,114,PG,ELMU3,0
